"","TimeStamp","TaniumServerVersion","Requester","ASN","Referer"
"1058","06/Aug/2015:20:33:31","6.5.314.4268","162.27.9.20","R.R. Donnelley and Sons, Co.","localhost"
"1059","03/Aug/2015:21:24:25","6.5.314.4268","162.93.199.12","Charles Schwab & Co., Inc.","demo5.tanium.com"
"1060","22/Jul/2015:19:32:10","6.5.314.4268","162.95.148.250","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1061","22/Jul/2015:20:20:02","6.5.314.4268","162.95.148.250","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1062","22/Jul/2015:20:26:45","6.5.314.4268","162.95.148.250","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1063","22/Jul/2015:20:39:04","6.5.314.4268","162.95.148.250","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1064","22/Jul/2015:20:37:20","6.5.314.4268","162.95.148.250","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1065","13/Aug/2015:14:39:32","6.5.314.4268","162.95.148.252","Anthem Blue Cross Blue Shield","va10pwpmai001.us.ad.wellpoint.com"
"1066","13/Aug/2015:13:30:30","6.5.314.4268","162.95.148.252","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1067","13/Aug/2015:13:20:43","6.5.314.4268","162.95.148.252","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1068","13/Aug/2015:14:20:27","6.5.314.4268","162.95.148.252","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1069","13/Aug/2015:14:15:30","6.5.314.4268","162.95.148.252","Anthem Blue Cross Blue Shield","tc1.anthem.com"
"1070","13/Aug/2015:14:39:10","6.5.314.4268","162.95.148.252","Anthem Blue Cross Blue Shield","va10pwpmai001.us.ad.wellpoint.com"
"1071","06/Jul/2015:20:39:13","6.5.314.4236","164.144.248.27","Monsanto","montnm.monsanto.com"
"1072","06/Jul/2015:20:39:16","6.5.314.4236","164.144.248.27","Monsanto","montnm.monsanto.com"
"1073","06/Jul/2015:19:56:14","6.5.314.4236","164.144.248.27","Monsanto","montnm.monsanto.com"
"1074","06/Jul/2015:20:07:22","6.5.314.4236","164.144.248.27","Monsanto","stlwtnmapprd01.na.ds.monsanto.com"
"1075","10/Aug/2015:13:30:01","6.5.314.4236","164.144.248.28","Monsanto","stlwtnmapprd01"
"1076","06/Jul/2015:18:46:14","6.5.314.4236","164.144.252.26","Monsanto","stlwtnmapprd01"
"1077","29/Jun/2015:18:12:50","6.5.314.4216","164.144.252.26","Monsanto","localhost"
"1078","29/Jun/2015:18:08:28","6.5.314.4216","164.144.252.26","Monsanto","localhost"
"1079","27/Jul/2015:15:37:33","6.5.314.4236","164.144.252.28","Monsanto","stlwtnmapprd01"
"1080","25/Jul/2015:17:09:57","6.5.314.4236","164.144.252.28","Monsanto","montnm.monsanto.com"
"1081","29/Jun/2015:19:26:56","6.5.314.4236","164.144.252.28","Monsanto","stlwtnmapprd01"
"1082","09/Jul/2015:19:31:17","6.5.314.4236","164.144.252.28","Monsanto","stlwtnmapprd01"
"1083","07/Jul/2015:13:18:35","6.5.314.4236","164.144.252.28","Monsanto","stlwtnmapprd01"
"1084","07/Jul/2015:20:03:47","6.5.314.4236","164.144.252.28","Monsanto","stlwtnmapprd01"
"1085","27/Jul/2015:15:19:15","6.5.314.4236","164.144.252.28","Monsanto","stlwtnmapprd01"
"1086","27/Jul/2015:15:08:46","6.5.314.4236","164.144.252.28","Monsanto","stlwtnmapprd01"
"1087","06/Jul/2015:15:24:07","6.5.314.4236","164.144.252.29","Monsanto","stlwtnmapprd01"
"1088","25/Jul/2015:14:00:22","6.5.314.4236","164.144.252.29","Monsanto","montnm.monsanto.com"
"1089","03/Aug/2015:14:27:07","6.5.314.4236","164.144.252.29","Monsanto","stlwtnmapprd01"
"1090","06/Jul/2015:17:40:08","6.5.314.4236","164.144.252.29","Monsanto","stlwtnmapprd01"
"1091","29/Jun/2015:15:30:51","6.5.314.4236","164.144.252.29","Monsanto","stlwtnmapprd01"
"1092","29/Jun/2015:15:07:40","6.5.314.4236","164.144.252.29","Monsanto","stlwtnmapprd01"
"1093","29/Jun/2015:15:07:31","6.5.314.4236","164.144.252.29","Monsanto","stlwtnmapprd01"
"1094","29/Jun/2015:15:28:47","6.5.314.4236","164.144.252.29","Monsanto","stlwtnmapprd01"
"1095","19/Jul/2015:21:13:27","6.5.314.4236","165.120.13.182","BT Public Internet Service","dbtanium.db.lab"
"1096","20/Jul/2015:16:27:22","6.5.314.4236","165.120.13.182","BT Public Internet Service","dbtanium.db.lab"
"1097","28/Jul/2015:21:33:58","6.5.314.4268","165.120.13.182","BT Public Internet Service","dbtanium.db.lab"
"1098","18/Jul/2015:13:46:55","6.5.314.4236","165.120.13.182","BT Public Internet Service","dbtanium.db.lab"
"1099","22/Jul/2015:21:49:10","6.5.314.4268","165.120.13.182","BT Public Internet Service","dbtanium.db.lab"
"1100","24/Jul/2015:15:11:08","6.5.314.4268","165.120.13.182","BT Public Internet Service","dbtanium.db.lab"
"1101","24/Jul/2015:18:00:13","6.5.314.4268","165.120.13.182","BT Public Internet Service","dbtanium.db.lab"
"1102","23/Jul/2015:21:38:14","6.5.314.4268","165.120.97.16","BT Public Internet Service","malware99.asuscomm.com"
"1103","13/Jul/2015:20:40:11","6.5.314.4236","165.156.24.10","General Electric Company","3.8.86.84"
"1104","29/Jul/2015:20:05:23","6.5.314.4236","165.156.24.10","General Electric Company","3.8.86.84"
"1105","16/Jul/2015:04:50:30","6.5.314.4236","165.156.24.10","General Electric Company","3.8.86.84"
"1106","13/Jul/2015:20:22:24","6.5.314.4236","165.156.24.10","General Electric Company","3.8.86.84"
"1107","03/Aug/2015:04:09:16","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1108","28/Jul/2015:08:17:10","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1109","28/Jul/2015:08:17:47","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1110","28/Jul/2015:08:17:00","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1111","03/Aug/2015:03:48:14","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1112","03/Aug/2015:03:48:42","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1113","03/Aug/2015:03:47:32","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1114","03/Aug/2015:03:55:06","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1115","28/Jul/2015:08:14:42","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1116","03/Aug/2015:03:55:22","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1117","22/Jul/2015:07:10:01","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1118","28/Jul/2015:07:59:02","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1119","03/Aug/2015:03:49:16","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1120","28/Jul/2015:08:20:00","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1121","28/Jul/2015:08:15:26","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1122","28/Jul/2015:07:50:31","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1123","03/Aug/2015:04:12:35","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1124","03/Aug/2015:04:11:42","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1125","22/Jul/2015:08:15:14","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1126","22/Jul/2015:07:05:04","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1127","22/Jul/2015:07:18:23","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1128","22/Jul/2015:08:00:46","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1129","22/Jul/2015:06:39:02","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1130","03/Aug/2015:04:08:12","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1131","22/Jul/2015:07:42:10","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1132","22/Jul/2015:07:23:53","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1133","22/Jul/2015:07:49:01","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1134","22/Jul/2015:08:03:36","6.5.314.4236","165.21.21.38","SingNet","localhost"
"1135","29/Jul/2015:01:09:15","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1136","22/Jul/2015:07:31:11","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1137","03/Aug/2015:04:10:46","6.5.314.4236","165.21.21.38","SingNet","taniumpoc"
"1138","30/Jul/2015:05:23:11","6.5.314.4268","165.233.53.86","QDATA-AS","10.148.177.74"
"1139","29/Jul/2015:06:22:12","6.5.314.4268","165.233.53.86","QDATA-AS","127.0.0.1"
"1140","05/Aug/2015:10:10:00","6.5.314.4268","165.233.53.86","QDATA-AS","sbrpittest"
"1141","28/Jul/2015:13:34:42","6.5.314.4268","165.233.53.86","QDATA-AS","127.0.0.1"
"1142","29/Jul/2015:06:19:24","6.5.314.4268","165.233.53.86","QDATA-AS","127.0.0.1"
"1143","01/Jul/2015:19:33:57","6.5.314.4236","166.170.51.140","AT&T Mobility LLC","demo5.tanium.com"
"1144","13/Jul/2015:15:36:57","6.5.314.4240","166.173.61.197","AT&T Mobility LLC","fed01.tanium.com"
"1145","13/Jul/2015:02:35:38","6.5.314.4236","166.175.186.70","AT&T Mobility LLC","localhost"
"1146","27/Jul/2015:16:54:07","6.5.314.4236","166.175.62.14","AT&T Mobility LLC","tanium.taniumcfc.com"
"1147","27/Jul/2015:16:55:49","6.5.314.4236","166.175.62.14","AT&T Mobility LLC","tanium.taniumcfc.com"
"1148","13/Jul/2015:21:22:14","6.5.314.4236","166.177.122.90","AT&T Mobility LLC","192.168.100.199"
"1149","13/Jul/2015:21:57:30","6.5.314.4240","166.177.122.90","AT&T Mobility LLC","10.0.2.50"
"1150","13/Jul/2015:22:14:19","6.5.314.4240","166.177.122.90","AT&T Mobility LLC","10.0.2.50"
"1151","08/Jul/2015:20:12:04","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1152","24/Jul/2015:18:59:55","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1153","24/Jul/2015:18:45:38","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1154","14/Aug/2015:21:52:19","6.5.314.4268","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1155","20/Jul/2015:22:54:20","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1156","15/Jul/2015:23:04:04","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1157","05/Aug/2015:23:48:03","6.5.314.4268","167.10.240.1","California Department of Justice","tanium.int.doj.ca.gov"
"1158","05/Aug/2015:23:12:44","6.5.314.4268","167.10.240.1","California Department of Justice","tanium.int.doj.ca.gov"
"1159","15/Jul/2015:23:05:12","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1160","05/Aug/2015:23:46:58","6.5.314.4268","167.10.240.1","California Department of Justice","tanium.int.doj.ca.gov"
"1161","14/Aug/2015:17:23:18","6.5.314.4268","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1162","12/Aug/2015:20:38:35","6.5.314.4268","167.10.240.1","California Department of Justice","tanium.int.doj.ca.gov"
"1163","06/Jul/2015:17:56:07","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1164","03/Jul/2015:20:22:30","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1165","24/Jul/2015:16:29:28","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1166","29/Jun/2015:18:49:56","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1167","24/Jul/2015:19:58:38","6.5.314.4268","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1168","14/Jul/2015:17:47:31","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1169","16/Jul/2015:23:03:13","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1170","24/Jul/2015:18:31:49","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1171","24/Jul/2015:21:26:01","6.5.314.4268","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1172","29/Jul/2015:18:57:52","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1173","12/Aug/2015:20:44:48","6.5.314.4268","167.10.240.1","California Department of Justice","tanium.int.doj.ca.gov"
"1174","15/Jul/2015:19:51:38","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1175","24/Jul/2015:20:56:12","6.5.314.4268","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1176","24/Jul/2015:20:27:44","6.5.314.4268","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1177","24/Jul/2015:18:28:33","6.5.314.4236","167.10.240.1","California Department of Justice","nsgvmappsvr15.rescs.caldoj.local"
"1178","10/Jul/2015:20:08:53","6.5.314.4236","167.136.142.164","Cargill Incorporated","elkg-mrt-pre1.tgrc.cargill.com"
"1179","09/Jul/2015:17:55:33","6.5.314.4236","167.136.142.164","Cargill Incorporated","elkg-mrt-pre1.tgrc.cargill.com"
"1180","13/Aug/2015:16:12:49","6.5.314.4236","167.136.142.164","Cargill Incorporated","elkg-mrt-pre.tgrc.cargill.com"
"1181","09/Jul/2015:18:01:44","6.5.314.4236","167.136.142.164","Cargill Incorporated","elkg-mrt-pre1.tgrc.cargill.com"
"1182","09/Jul/2015:18:03:09","6.5.314.4236","167.136.142.164","Cargill Incorporated","elkg-mrt-pre1.tgrc.cargill.com"
"1183","07/Aug/2015:16:26:08","6.5.314.4236","167.136.142.165","Cargill Incorporated","elkg-mrt-pre.tgrc.cargill.com"
"1184","07/Aug/2015:16:26:10","6.5.314.4236","167.136.142.165","Cargill Incorporated","elkg-mrt-pre.tgrc.cargill.com"
"1185","07/Aug/2015:16:40:42","6.5.314.4236","167.136.142.165","Cargill Incorporated","elkg-mrt-pre.tgrc.cargill.com"
"1186","07/Aug/2015:16:25:52","6.5.314.4236","167.136.142.165","Cargill Incorporated","elkg-mrt-pre.tgrc.cargill.com"
"1187","07/Aug/2015:16:26:12","6.5.314.4236","167.136.142.165","Cargill Incorporated","elkg-mrt-pre.tgrc.cargill.com"
"1188","14/Aug/2015:16:06:08","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1189","04/Aug/2015:21:30:49","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1190","14/Aug/2015:16:21:07","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","msuselkg1444"
"1191","04/Aug/2015:21:29:16","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1192","14/Aug/2015:16:05:14","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1193","04/Aug/2015:21:21:39","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1194","14/Aug/2015:16:23:02","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","msuselkg1444"
"1195","04/Aug/2015:21:30:46","6.5.314.4236","167.136.242.164","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1196","10/Jul/2015:19:56:42","6.5.314.4236","167.136.242.165","tw telecom holdings, inc.","elkg-mrt-pre1.tgrc.cargill.com"
"1197","13/Aug/2015:20:07:47","6.5.314.4236","167.136.242.165","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1198","14/Aug/2015:16:17:38","6.5.314.4236","167.136.242.166","tw telecom holdings, inc.","msuselkg1444"
"1199","14/Aug/2015:16:07:38","6.5.314.4236","167.136.242.166","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1200","14/Aug/2015:16:07:27","6.5.314.4236","167.136.242.166","tw telecom holdings, inc.","elkg-mrt-pre.tgrc.cargill.com"
"1201","11/Aug/2015:17:55:07","6.5.314.4236","169.132.18.1","IDT Corporation","206.20.201.221"
"1202","04/Aug/2015:14:18:23","6.5.314.4236","169.132.18.1","IDT Corporation","tanium.am.idtcorp.net"
"1203","07/Jul/2015:18:48:19","6.5.314.4236","170.74.231.4","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1204","06/Jul/2015:19:21:30","6.5.314.4236","170.74.231.5","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1205","03/Aug/2015:16:05:48","6.5.314.4268","170.74.231.7","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1206","03/Aug/2015:16:03:36","6.5.314.4268","170.74.231.7","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1207","03/Aug/2015:16:09:11","6.5.314.4268","170.74.231.7","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1208","07/Jul/2015:18:57:45","6.5.314.4236","170.74.248.4","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1209","07/Jul/2015:16:10:19","6.5.314.4236","170.74.248.5","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1210","20/Jul/2015:13:58:53","6.5.314.4236","170.74.248.6","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1211","30/Jun/2015:22:01:20","6.5.314.4236","170.74.55.71","Morgan Stanley Group Inc.","taniumvm01.msdev.ms.com"
"1212","24/Jul/2015:17:28:08","6.5.314.4236","171.159.192.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1213","11/Aug/2015:21:10:31","6.5.314.4236","171.159.192.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1214","24/Jul/2015:17:27:13","6.5.314.4236","171.159.192.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1215","14/Jul/2015:17:33:26","6.5.314.4236","171.159.194.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1216","14/Jul/2015:17:35:31","6.5.314.4236","171.159.194.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1217","24/Jul/2015:16:17:08","6.5.314.4236","171.159.194.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1218","14/Aug/2015:16:42:54","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1219","14/Jul/2015:17:44:16","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1220","24/Jul/2015:20:35:04","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1221","14/Aug/2015:19:15:35","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1222","14/Jul/2015:17:31:27","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1223","14/Jul/2015:18:47:07","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1224","14/Jul/2015:17:38:32","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1225","14/Jul/2015:18:03:01","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1226","24/Jul/2015:23:23:50","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1227","14/Jul/2015:18:13:36","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1228","14/Aug/2015:17:31:23","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1229","14/Aug/2015:17:39:10","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1230","14/Aug/2015:18:12:47","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1231","14/Aug/2015:16:32:11","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1232","14/Aug/2015:23:33:10","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1233","15/Aug/2015:00:32:37","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1234","14/Aug/2015:18:40:53","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1235","14/Jul/2015:17:21:07","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1236","14/Jul/2015:17:57:30","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1237","14/Jul/2015:18:42:53","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1238","14/Jul/2015:18:46:36","6.5.314.4236","171.159.64.10","Bank of America","wctze005eapd1.uscltgv.amrs.bankofamerica.com"
"1239","03/Aug/2015:23:02:05","6.5.314.4268","172.251.50.34","Time Warner Cable Internet LLC","52.8.175.14"
"1240","07/Aug/2015:06:59:54","6.5.314.4268","172.251.50.34","Time Warner Cable Internet LLC","52.8.175.14"
"1241","31/Jul/2015:17:59:08","6.5.314.4268","172.251.50.34","Time Warner Cable Internet LLC","52.8.175.14"
